Seed,100,225,400,625,900,1225
357,-121.7591716,,,,,
358,-136.4305354,,,,,
359,-132.8818877,,,,,
360,-132.6592974,,,,,
361,-121.757154,,,,,
362,-135.6355127,,,,,
363,-118.7744994,,,,,
364,-136.9519697,,,,,
365,-134.440909,,,,,
366,-121.3739477,,,,,
367,-133.2098724,,,,,
368,-120.181978,,,,,
369,-121.0438497,,,,,
370,-134.1674621,,,,,
371,-136.1825577,,,,,
372,-133.1541356,,,,,
373,-138.0874899,,,,,
374,-127.5571185,,,,,
375,-134.1499018,,,,,
376,-140.2360118,,,,,
377,-139.7935952,,,,,
378,-131.2635155,,,,,
379,-125.8998887,,,,,
380,-135.2892189,,,,,
381,-137.2803617,,,,,
382,-113.5709388,,,,,
383,-136.0811323,,,,,
384,-119.4747542,,,,,
385,-123.6236525,,,,,
386,-129.785868,,,,,
387,-114.8160202,,,,,
388,-140.3764644,,,,,
389,-122.5038841,,,,,
390,-127.1139178,,,,,
391,-128.0069689,,,,,
392,-141.2856561,,,,,
393,-123.3923602,,,,,
394,-132.1663047,,,,,
395,-133.8902583,,,,,
396,-123.7478312,,,,,
397,-122.0616143,,,,,
398,-131.7681687,,,,,
399,-141.4490413,,,,,
400,-119.4385204,,,,,
401,-136.273266,,,,,
402,-132.0750044,,,,,
403,-125.6947156,,,,,
404,-112.5027738,,,,,
405,-126.6684821,,,,,
406,-135.4239598,,,,,
407,-142.8131774,,,,,
408,-128.5162759,,,,,
409,-126.7259243,,,,,
410,-136.7073507,,,,,
411,-133.515402,,,,,
412,-147.8839654,,,,,
413,-134.2340289,,,,,
414,-140.3387224,,,,,
415,-126.4304713,,,,,
416,-134.3005577,,,,,
417,-127.2841532,,,,,
418,-136.4263915,,,,,
419,-126.8117461,,,,,
420,-124.4078662,,,,,
421,-126.2448739,,,,,
422,-126.3584554,,,,,
423,-136.0176774,,,,,
424,-134.6065453,,,,,
425,-138.4880096,,,,,
426,-138.7906335,,,,,
427,-128.1898002,,,,,
428,-125.9179042,,,,,
429,-130.0720595,,,,,
430,-138.3668183,,,,,
431,-134.7370244,,,,,
432,-135.2829095,,,,,
433,-128.8659451,,,,,
434,-136.8715616,,,,,
435,-130.6331137,,,,,
436,-118.3893853,,,,,
437,-132.7020759,,,,,
438,-127.1753859,,,,,
439,-135.7686662,,,,,
440,-126.455092,,,,,
441,-141.6639249,,,,,
442,-122.2690596,,,,,
443,-135.8532192,,,,,
444,-129.2421412,,,,,
445,-136.5000484,,,,,
446,-120.6105922,,,,,
447,-124.0243299,,,,,
448,-121.9243543,,,,,
449,-133.572974,,,,,
450,-138.1467413,,,,,
451,-119.5098295,,,,,
452,-130.1067658,,,,,
453,-141.0547016,,,,,
454,-130.1858883,,,,,
455,-118.0275799,,,,,
456,-123.6020353,,,,,
457,-134.9492992,,,,,
458,-123.1989434,,,,,
459,-137.4115268,,,,,
460,-135.9580787,,,,,
461,-134.9242763,,,,,
462,-140.7291162,,,,,
463,-131.327792,,,,,
464,-132.5870025,,,,,
465,-128.8586261,,,,,
466,-131.5889037,,,,,
467,-115.6502263,,,,,
468,-123.8723634,,,,,
469,-131.0645565,,,,,
470,-128.8793773,,,,,
471,-139.7291907,,,,,
472,-141.4931726,,,,,
473,-124.1356361,,,,,
474,-136.2124632,,,,,
475,-126.9329186,,,,,
476,-123.6813866,,,,,
477,-134.2357205,,,,,
478,-127.5560322,,,,,
479,-134.5493137,,,,,
480,-128.6758904,,,,,
481,-131.7470333,,,,,
482,-134.6327551,,,,,
483,-133.5632195,,,,,
484,-134.5675173,,,,,
485,-131.6382285,,,,,
486,-122.383567,,,,,
487,-120.4937041,,,,,
488,-124.2426834,,,,,
489,-134.0639522,,,,,
490,-137.7514763,,,,,
491,-140.1865876,,,,,
492,-132.6408479,,,,,
493,-133.785008,,,,,
494,-126.2315114,,,,,
495,-126.9058966,,,,,
496,-132.3614144,,,,,
497,-131.8984472,,,,,
498,-121.2795229,,,,,
499,-134.0296747,,,,,
500,-124.0487091,,,,,
501,-123.2168491,,,,,
502,-124.8017988,,,,,
503,-137.1148917,,,,,
504,-137.4615945,,,,,
505,-133.3038392,,,,,
506,-135.5021478,,,,,
507,-135.6630379,,,,,
508,-130.3421156,,,,,
509,-149.4191047,,,,,
510,-137.281799,,,,,
511,-128.6995422,,,,,
512,-139.9350984,,,,,
513,-127.7463384,,,,,
514,-128.6041388,,,,,
515,-140.834665,,,,,
516,-130.3177817,,,,,
517,-132.6211506,,,,,
518,-132.8323584,,,,,
519,-134.1526115,,,,,
520,-137.8382098,,,,,
521,-135.1262176,,,,,
522,-120.9602563,,,,,
523,-137.7523421,,,,,
524,-140.857438,,,,,
525,-123.4694244,,,,,
526,-130.6487105,,,,,
527,-123.3715561,,,,,
528,-127.0937231,,,,,
529,-130.2296349,,,,,
530,-136.4527526,,,,,
531,-138.5312156,,,,,
532,-131.7061322,,,,,
533,-133.7666786,,,,,
534,-129.8671492,,,,,
535,-131.3077484,,,,,
536,-118.6358841,,,,,
537,-139.2154106,,,,,
538,-132.6735026,,,,,
539,-129.069272,,,,,
540,-134.9584217,,,,,
541,-120.3986599,,,,,
542,-129.2399036,,,,,
543,-136.3821892,,,,,
544,-128.626562,,,,,
